,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
7171,4252137,"Near LAX Room&Bath, Close to Beach",22066045,Lynne,Del Rey,,33.99530265,-118.43006909999998,Private room,94,2,13,11/3/2016,0.44,214,7171,1.0
7254,18343657,"Two Bed, Two Bath Bachelor Pad in Culver City",30597181,Justin,Del Rey,,33.99730983,-118.41921809999998,Entire home/apt,94,2,0,,,10,7254,1.0
20168,8925288,BEST PLACE IN  PASADENA PRIVATE,44124201,Lisa Lucia,Pasadena,,34.13454071,-118.134902,Private room,94,1,2,3/24/2016,0.14,0,20168,1.0
13829,6341581,Mossimo's Corner,2206319,Sandy And Niva,Lawndale,,33.88829071,-118.3443173,Entire home/apt,94,1,126,4/9/2017,5.67,0,13829,1.0
14741,15179226,Beautiful 2Bed Home just 10min to DTLA!!,31533086,Ben,Lincoln Heights,,34.07983247,-118.21640420000001,Entire home/apt,94,1,35,4/25/2017,4.77,151,14741,26.0
3465,5594409,"Charming,Comfortable, Furnished 1 Bed Apartment",29011721,Ms.Dee,Burbank,,34.19366606,-118.3412844,Entire home/apt,94,2,8,11/23/2015,0.32,310,3465,1.0
5834,12811900,Beautiful Garden View Bungalow 1BDR,6610963,Les,Hollywood,,34.09213819,-118.32234879999999,Entire home/apt,94,3,39,4/23/2017,3.31,116,5834,1.0
24129,13359526,Private room in house with pool and hot tub,2237723,Sam,Silver Lake,,34.09322706,-118.2805545,Private room,94,2,0,,,0,24129,1.0
5815,10595468,Spacious Charming Hollywood Apt,14288198,Susan & Anita,Hollywood,,34.10260308,-118.33542460000001,Entire home/apt,94,1,54,4/18/2017,3.42,307,5815,5.0
11210,6527658,Bright Private Loft in the Hills,717514,Andrew,Hollywood Hills,,34.12090705,-118.34974199999999,Entire home/apt,94,1,218,5/2/2017,9.3,270,11210,1.0
14413,12322336,Quiet Los Feliz family house,66478428,Miles,Los Feliz,,34.10845993,-118.277252,Entire home/apt,94,1,2,7/13/2016,0.2,0,14413,1.0
20760,11761606,Cozy Hidden Private Guest House,7208794,Joey,Reseda,,34.18995089,-118.52008980000001,Entire home/apt,94,2,31,4/28/2017,2.29,335,20760,1.0
27238,7918367,Cozy Venice room w/bath & parking,41753348,Steve,Venice,,33.99680834,-118.4641231,Private room,94,1,93,4/17/2017,4.59,157,27238,3.0
6078,14333917,* BEST Private Room Suite in Heart of Hollywood *,87748158,MamaCharlotte+CJ,Hollywood,,34.10441025,-118.33745060000001,Private room,94,1,86,4/29/2017,9.7,48,6078,1.0
23713,13566613,THE COTTAGE Sherman Oaks Country-Style Guest House,71200361,Patrick,Sherman Oaks,,34.15766887,-118.45077659999998,Entire home/apt,94,2,48,4/24/2017,4.6,102,23713,1.0
9545,6832154,Resort style living Hollywood Hills Encino Bel Air,7324782,Rob,Encino,,34.13659749,-118.4999422,Private room,94,3,7,8/29/2016,0.33,362,9545,4.0
28300,9737390,Centrally Located Craftsman Cottage,1879505,Jamie & Ian,West Adams,,34.029608700000004,-118.3478013,Entire home/apt,94,2,98,4/22/2017,5.7,93,28300,1.0
14480,10483785,Beautiful Room in Marina Del Rey CA,54041095,Jodi K,Marina del Rey,,33.98508325,-118.45411990000001,Private room,94,30,23,4/10/2017,1.57,364,14480,1.0
14780,18005939,Modern oasis near the beach,50023454,Monica,Mar Vista,,34.0004764,-118.4245969,Entire home/apt,94,1,2,4/30/2017,2.0,121,14780,2.0
19474,13355543,not this one,75733511,Derek,Palms,,34.03231007,-118.3985584,Entire home/apt,94,1,1,6/13/2016,0.09,0,19474,2.0
22387,8596688,"Spacious bedroom by the beach. Santa Monica, CA",37791461,Ruben,Santa Monica,,34.00624206,-118.4771793,Private room,94,1,44,4/23/2017,2.51,215,22387,2.0
16217,10164286,Standalone cozy Guesthouse w/ WiFi & Amazon Echo,22813002,Drew & Sherry,Long Beach,,33.82625997,-118.13271129999998,Entire home/apt,94,2,80,4/30/2017,4.87,56,16217,1.0
16013,8669550,2 BR House +Yard Minutes from beach,5971563,Kasey,Long Beach,,33.78605531,-118.149847,Entire home/apt,94,5,16,4/11/2017,0.89,11,16013,3.0
1989,15820365,Fantastic 1 Bedroom in Los Angeles,102414391,Clau,Beverly Grove,,34.07211749,-118.3889225,Entire home/apt,94,3,11,4/24/2017,1.84,122,1989,1.0
27378,13928621,Private room in a 2 bed apartment,53614609,Faye,Venice,,34.00157139,-118.4610402,Private room,95,1,2,4/16/2017,0.22,26,27378,1.0
11776,4526809,Hollywood Blvd Private space ,23467689,Elio,Hollywood Hills,,34.10538846,-118.33822749999999,Entire home/apt,95,2,11,3/16/2016,0.37,0,11776,1.0
6746,14628818,Cozy Hollywood Studio /AC/Parking,3483671,Justin & Morgan,Hollywood,,34.0966339,-118.3253425,Entire home/apt,95,1,47,4/30/2017,6.18,338,6746,8.0
2356,15519606,Lovely college student ready BH2R2,17334619,Gena,Beverly Hills,,34.05888903,-118.3933345,Private room,95,1,1,10/21/2016,0.15,362,2356,7.0
9156,606190,"Angelino Heights Cottage, Echo Park",2937045,Deidre,Echo Park,,34.07139198,-118.2527264,Entire home/apt,95,7,3,12/2/2015,0.06,0,9156,1.0
19554,15054644,Perfect room at Beverly Hills,58481702,Alice & Vivian,Pico-Robertson,,34.05539531,-118.3910856,Private room,95,1,3,4/9/2017,1.5,90,19554,35.0
27973,927763,"Venice Beach Private Room for ""One""",639279,Tracee And Emmanuel,Venice,,33.98167843,-118.47084779999999,Private room,95,2,87,4/29/2017,1.75,279,27973,1.0
8721,7651497,Adorable house in Echo Park,40152260,Fernanda,Echo Park,,34.08514083,-118.26139850000001,Entire home/apt,95,7,0,,,0,8721,1.0
27986,9693962,Hostess Italian/German (moon room ),24461919,Vicky,Venice,,33.99207935,-118.45534209999998,Private room,95,1,53,4/2/2017,3.06,344,27986,2.0
17667,8504012,Spacious Rm Close to LA Attractions,40569059,Laura,Mid-Wilshire,,34.06499596,-118.3513457,Private room,95,2,17,4/6/2017,1.01,364,17667,1.0
7209,10809183,Comfy apartment in Playa Vista,811475,Love,Del Rey,,33.97629675,-118.43027099999999,Entire home/apt,95,1,3,6/5/2016,0.26,122,7209,1.0
8302,14554716,Large Private Room in Modern WeHo House w/ Pool,19701235,Angelina,Fairfax,,34.08584084,-118.355029,Private room,95,2,20,4/27/2017,2.35,32,8302,2.0
29309,17135588,Spacious Apartment off Sunset Blvd.,77960937,Nico,West Hollywood,,34.09600182,-118.36614579999998,Entire home/apt,95,3,0,,,0,29309,1.0
11748,9591431,Feel good atmosphere in studio city,17190018,Lea,Hollywood Hills,,34.1395078,-118.339735,Entire home/apt,95,1,0,,,122,11748,2.0
1083,13647566,Spacious w/parking & private backyard downtown LA,79223887,Shelli,Pico-Union,,34.04276126,-118.2789086,Entire home/apt,95,1,45,4/28/2017,4.93,144,1083,1.0
15888,290530,930 Quiet Studio - Walk Downtown,1511137,Emma,Long Beach,,33.770192200000004,-118.1814223,Entire home/apt,95,3,36,4/16/2017,0.89,312,15888,8.0
21782,11201981,private room with bathroom,58328219,Yuna,San Gabriel,,34.09909307,-118.10150800000001,Private room,95,3,0,,,365,21782,1.0
22080,17458553,Awesome Master Suite + Bath @ New Loft Style Home,5703433,My,San Pedro,,33.74336160000001,-118.3019232,Private room,95,1,0,,,338,22080,5.0
23282,5029676,Paradise ranch style in Los angeles,25962297,Jonathan,Shadow Hills,,34.25117049,-118.3664567,Entire home/apt,95,1,0,,,0,23282,1.0
27135,1623443,Bachelor in Venice Beach,8056219,Bret,Venice,,33.98850828,-118.4738087,Entire home/apt,95,2,34,4/23/2017,1.33,342,27135,1.0
21745,2188244,位于帕萨迪纳（Pasadena）的4卧住宿加早餐房源,11158211,Laura,San Gabriel,,34.10980983,-118.1156209,Private room,95,1,39,1/4/2017,1.02,365,21745,2.0
29030,5765547,West Hollywood 'Beach Chic' POOL2,16968791,Cameron,West Hollywood,,34.08813568,-118.35425190000001,Entire home/apt,95,1,1,4/21/2015,0.04,365,29030,1.0
7238,3849127,Charming MarVista 1BD 1BA Apt,4888961,Alex,Del Rey,,33.99678895,-118.42403449999999,Entire home/apt,95,17,22,1/6/2017,0.67,271,7238,9.0
24187,12370081,Silverlake/Sunset Junction Garden Studio,9390880,David,Silver Lake,,34.08915857,-118.2720273,Entire home/apt,95,14,6,3/31/2017,0.56,335,24187,1.0
28103,8919285,Beautiful master bedroom in Venice luxury condo,11419209,Gon,Venice,,33.99466475,-118.4517406,Private room,95,7,5,10/22/2016,0.27,362,28103,7.0
11644,3292367,"Studio in Hollywod, no parking",16586625,Steve,Hollywood Hills,,34.10506836,-118.3410199,Entire home/apt,95,1,39,4/10/2017,1.18,308,11644,2.0
19248,14934883,Humble Abode !! Suitable for all jetsetters.,3942356,Sara,Palms,,34.02266853,-118.40928819999999,Entire home/apt,95,5,0,,,116,19248,1.0
1167,16003481,Great spot 102/studio downtown LA,25041593,Timmy,Pico-Union,,34.05230419,-118.28829089999999,Entire home/apt,95,30,1,3/3/2017,0.48,304,1167,4.0
11832,3442400,Lovely in Highland Park,7513481,Abby,Highland Park,,34.10688329,-118.1906337,Entire home/apt,95,2,15,2/15/2017,0.44,88,11832,1.0
8615,2251240,"Cozy, Chic, Centrally located !! ",10108186,Damienne,Fairfax,,34.07838146,-118.3586418,Private room,95,1,13,2/13/2017,0.37,365,8615,1.0
23383,960741,Peace & Luxury near Beverly Hills,5231861,Jennifer,Sherman Oaks,,34.15253997,-118.4212543,Private room,95,2,4,1/23/2016,0.09,364,23383,1.0
29447,8230919,Heart of Weho Bubble,43400271,Xavier,West Hollywood,,34.08846074,-118.3794071,Private room,95,30,106,11/29/2016,5.26,365,29447,2.0
25082,17462053,Calvin Farms Guest Suite,35042139,Maya,Tarzana,,34.1761694,-118.55958740000001,Entire home/apt,95,2,3,5/1/2017,1.91,158,25082,2.0
29263,2737590,"1 Bedroom Apartment, WeHo",13394576,Lina,West Hollywood,,34.09106749,-118.3847101,Entire home/apt,95,1,14,3/11/2017,1.29,63,29263,1.0
22015,18420611,1bd,122711719,Katie,Van Nuys,,34.18547087,-118.44150959999999,Entire home/apt,95,2,0,,,28,22015,2.0
20243,17160522,Spacious master suite steps to Old Town Pasadena,43393602,Marina And Brock,Pasadena,,34.13639634,-118.1360481,Private room,95,2,0,,,326,20243,8.0
24998,13343778,"Great, Modern North Hollywood Apartment",67674442,Michael,Sun Valley,,34.20296346,-118.3870871,Entire home/apt,95,2,23,4/4/2017,2.22,83,24998,1.0
19681,18361564,Prime Location cozy & comfy 1bedroom in a 2BR apt,29104786,Elana,Pico-Robertson,,34.05256436,-118.3788365,Private room,95,2,0,,,365,19681,1.0
7131,204826,Unique Bohemian Marina del Rey Pad,1006227,Pamela,Del Rey,,33.99013433,-118.43913880000001,Private room,95,1,35,5/31/2016,0.56,365,7131,1.0
19676,17120221,Kosher Condo - 2 bedrooms with private baths,113574887,Marilyn,Pico-Robertson,,34.05539784,-118.3899672,Private room,95,1,0,,,108,19676,3.0
24795,8626913,Luxurious Apartment,42336561,Aaron,Studio City,,34.14254563,-118.3689918,Entire home/apt,95,1,41,12/26/2016,2.15,92,24795,1.0
6858,13379356,Cozy Studio in Hollywood,14940830,Aisha,Hollywood,,34.09324268,-118.3300946,Entire home/apt,95,2,17,10/24/2016,1.75,15,6858,1.0
23509,5360997,Beautiful private bedroom,9838127,Lauren,Sherman Oaks,,34.16864399,-118.4451423,Private room,95,1,0,,,365,23509,4.0
19782,12760248,Cozy Book Cottage,1192923,Syd,Pasadena,,34.16634301,-118.15462590000001,Entire home/apt,95,1,11,4/24/2017,3.79,177,19782,1.0
27509,7499848,Walk to the beach,39283762,Isabelle,Venice,,33.9946812,-118.4675027,Private room,95,1,245,4/29/2017,11.45,159,27509,2.0
8521,9526429,LA Best Location! Best View! Best $,253825,Larissa,Fairfax,,34.06993704,-118.3507749,Entire home/apt,95,2,2,2/1/2016,0.12,0,8521,1.0
27615,3104167,Quiet Walk Street at the Beach,15311878,Stacy,Venice,,33.98106074,-118.468899,Private room,95,1,110,4/13/2017,3.37,347,27615,1.0
15594,1768964,"East Village, Long Beach",2946844,Sara,Long Beach,,33.76690906,-118.1789885,Private room,95,1,69,4/12/2017,1.64,361,15594,1.0
30141,14374845,Spacious Apt in Resort Style,35242003,Chilli,Westlake,,34.050476200000006,-118.2650123,Entire home/apt,95,1,6,1/18/2017,0.87,75,30141,1.0
8511,1534584,Gorgeous  West Hollywood 1-Bedroom,520438,Eric,Fairfax,,34.07917676,-118.36007620000001,Entire home/apt,95,3,8,9/4/2016,0.18,309,8511,1.0
2535,12459157,"Sunny, Friendly Beverly Hills space",9841659,Susan,Beverly Hills,,34.06957859,-118.39792140000002,Private room,95,2,31,4/18/2017,2.47,112,2535,2.0
15601,6781333,Studio near Beach and Downtown Conv,3817898,Suzi,Long Beach,,33.76975204,-118.18719569999999,Entire home/apt,95,2,53,4/28/2017,2.31,314,15601,16.0
8505,8103760,"Classic LA Spanish, prime location",21497885,Mark,Fairfax,,34.07188038,-118.35225590000002,Private room,95,1,2,10/14/2015,0.1,89,8505,1.0
19720,17304145,"Views, Private, Luxury Penthouse Ensuite Bath, Gym",32295628,Irina,Pico-Robertson,,34.05623924,-118.38133549999999,Private room,95,1,0,,,17,19720,21.0
9219,861658,Comfy little house in Echo Park,4514936,Jonathan,Echo Park,,34.07684031,-118.2714557,Entire home/apt,95,1,12,10/10/2016,0.3,360,9219,1.0
12878,978074,sunny private 1BR loft with balcony (mid-wilshire),1119294,James,Koreatown,,34.06778374,-118.3111293,Entire home/apt,95,3,29,5/1/2016,0.71,242,12878,1.0
30258,4661030,Downtown amazing flat,91136,Debbie,Westlake,,34.04957583,-118.26765379999999,Entire home/apt,95,1,91,4/18/2017,3.09,326,30258,12.0
944,14967360,NEW Studio in heart of Atwater!,2384057,Ric,Atwater Village,,34.11480947,-118.26609779999998,Entire home/apt,95,1,37,4/26/2017,4.85,340,944,1.0
19837,4333455,"3 Blocks from Rose Bowl, *Cozy Bedroom Suite",22500058,Nedra,Pasadena,,34.16992763,-118.1659999,Private room,95,1,9,2/13/2017,0.95,55,19837,2.0
12931,13670254,Best location & cozy studio in koreatown (한국인 환영),77145901,Jjanggoo,Koreatown,,34.06599704,-118.3010643,Entire home/apt,95,2,52,4/26/2017,5.27,142,12931,2.0
21947,17910781,Spacious 1 Bedroom,6727787,Mikey,Van Nuys,,34.1933085,-118.4511572,Entire home/apt,95,2,0,,,166,21947,19.0
29288,17159408,Private Bedroom in prime location of LA,47167330,Emilio,West Hollywood,,34.08061262,-118.3788993,Private room,95,1,14,4/25/2017,5.19,77,29288,1.0
15644,15658101,Beach home  great location,41201687,Nicole,Long Beach,,33.7595461,-118.1405821,Private room,95,1,5,5/2/2017,1.6,5,15644,1.0
23513,4573240,The Perfect LA Location,23705864,Daisy,Sherman Oaks,,34.16419182,-118.4226706,Entire home/apt,95,2,158,4/30/2017,5.52,345,23513,5.0
15256,18229453,Ocean view home in Long Beach,125448512,Toni,Long Beach,,33.75679856,-118.1320882,Private room,95,2,0,,,90,15256,0.0
17866,11677753,Urban Sanctuary in Los Angeles,5165472,Eitan,Mid-Wilshire,,34.05332328,-118.34001380000001,Entire home/apt,95,3,11,4/9/2017,0.89,352,17866,7.0
27034,16379719,Studio With Balcony and Parking!!!38,107283966,Joy,Venice,,33.97975828,-118.4624814,Entire home/apt,95,1,49,4/27/2017,10.58,268,27034,2.0
12949,6088651,Centrally Located Top Floor Private Apartment!,30792072,Jeanette,Koreatown,,34.07056248,-118.3120327,Entire home/apt,95,4,7,9/29/2016,0.69,99,12949,2.0
19814,1763140,1 Guest Room in Quiet Neighborhood ,9267781,Stephanie,Pasadena,,34.20126377,-118.1618162,Private room,95,1,0,,,365,19814,1.0
12257,6066176,Spacious Laurel Canyon Hideaway,694290,Jennifer,Hollywood Hills West,,34.10751489,-118.38766310000001,Entire home/apt,95,2,73,4/24/2017,3.01,39,12257,2.0
12385,13863536,Retro West Hollywood Studio + Pool!,7021059,Katie,Hollywood Hills West,,34.10068649,-118.36420359999998,Entire home/apt,95,4,1,7/17/2016,0.1,0,12385,3.0
2508,6850830,Beautiful Ultra Luxury Condo 90210,9492179,Solay,Beverly Hills,,34.06473497,-118.39196580000001,Private room,95,1,27,10/18/2016,1.19,316,2508,3.0
19682,14320939,NEAR BEVERLY HILLS bedroom w/ private entry & bath,3521693,Viviane,Pico-Robertson,,34.05043382,-118.38604620000001,Private room,95,1,42,4/11/2017,4.75,152,19682,2.0
27585,12871617,Charming Venice Studio,6760696,Ceyda,Venice,,33.99900847,-118.4744028,Entire home/apt,95,30,40,3/13/2017,3.33,276,27585,3.0
15249,11960804,Beautiful guesthouse behind 1920's Spanish Home,35791316,Kevin,Long Beach,,33.80970015,-118.19572679999999,Entire home/apt,95,3,38,4/21/2017,3.76,114,15249,1.0
19342,9739621,Beautiful detached guest house,50251461,Alexandra,Palms,,34.02363416,-118.4218644,Private room,95,2,53,1/30/2017,3.45,51,19342,1.0
25138,13350424,"Charming farm resort feel, gated",35042139,Maya,Tarzana,,34.17486351,-118.5553513,Entire home/apt,95,2,25,4/22/2017,2.28,334,25138,2.0
26834,1426888,Venice studio 2 blocks to the beach,4703979,Tal,Venice,,33.98708433,-118.46999040000001,Entire home/apt,95,1,201,5/1/2017,4.39,51,26834,2.0
13298,8992878,1 BD. Apt. Central LA! Great View!,16421337,James,Koreatown,,34.07464579,-118.3069405,Entire home/apt,95,3,3,1/21/2017,0.18,0,13298,1.0
11899,13361658,Cozy 2BD unit w/ Parking Included,75814775,Brigida,Highland Park,,34.12320555,-118.20644899999999,Entire home/apt,95,2,52,5/2/2017,4.79,142,11899,1.0
20054,15110436,Pasadena Leisure house 独享庭院的休闲度假屋1,34764181,Min,Pasadena,,34.14612014,-118.16856340000001,Entire home/apt,95,5,6,4/22/2017,0.89,103,20054,2.0
17727,17546310,Junior One Bedroom/Mid-Wilshire Area,119041827,Eric,Mid-Wilshire,,34.05297602,-118.3518376,Entire home/apt,95,1,7,4/16/2017,4.04,0,17727,1.0
13186,6515714,Charming Studio w/lots of character,34070047,Levi,Koreatown,,34.07609623,-118.2957247,Entire home/apt,95,1,19,10/2/2016,0.81,0,13186,1.0
15111,7841246,Cute Cottage in a Garden Setting,3310811,Peter,Mar Vista,,34.00711395,-118.4309882,Entire home/apt,95,1,0,,,0,15111,1.0
13212,8740923,Beautiful Pool Side Apartment,35890073,Jesse,Koreatown,,34.05690138,-118.30577190000001,Entire home/apt,95,3,0,,,363,13212,1.0
9098,7562013,"Lotus (2 room) Suite, Urban Farm: Walk to downtown",18967912,DragonflyHill,Echo Park,,34.06514343,-118.2570621,Private room,95,2,82,4/22/2017,3.89,312,9098,5.0
15115,2961876,"West LA, 3 miles to Venice Pier and 15 min to LAX!",1569240,Daphne,Mar Vista,,34.00111157,-118.42463300000001,Entire home/apt,95,5,61,4/2/2017,1.69,9,15115,1.0
19263,4900106,Stylish Guest House + Outdoor Space,13900607,Megan,Palms,,34.02708127,-118.398569,Entire home/apt,95,3,145,4/26/2017,5.25,39,19263,2.0
27391,17794240,Venice Garden View Room,15789760,Lisa,Venice,,33.98379662,-118.46121140000001,Private room,95,2,2,4/21/2017,2.0,128,27391,1.0
9110,2592570,Cozy studio in the heart of echo park,2120558,B,Echo Park,,34.08557674,-118.2615612,Entire home/apt,95,1,4,2/3/2016,0.11,0,9110,1.0
24735,8721995,Vintage Charm in Heart of Valley,45777604,Holly,Studio City,,34.13956748,-118.36868020000001,Entire home/apt,95,1,0,,,0,24735,1.0
22310,15479598,2br/1ba Unit in Prime Los Angeles Location,63895262,Daniel,Vermont Square,,34.00827249,-118.2871014,Entire home/apt,95,2,21,4/27/2017,3.44,300,22310,2.0
19730,8580038,Charming Home Close To Everything,45155523,Robert,Paramount,,33.90746157,-118.16637320000001,Entire home/apt,95,1,151,5/2/2017,7.85,121,19730,2.0
17976,2178144,Cute Single Apartment in a GREAT location!,11109398,Diane,Mid-Wilshire,,34.05769263,-118.35587749999999,Entire home/apt,95,2,19,4/24/2017,0.51,362,17976,1.0
27899,1813934,Beach Suite with Bikes &  Pvt. Bath,1227188,Judy,Venice,,33.999336299999996,-118.4535308,Private room,95,2,48,4/23/2017,1.34,67,27899,2.0
27911,5387686,Charming 2BD Venice Bungalow w/ AC,3483671,Justin & Morgan,Venice,,33.98581059,-118.4571785,Entire home/apt,95,1,136,4/24/2017,5.1,171,27911,8.0
4962,1356243,Spacious Studio In Downtown LA,7362006,Diego,Downtown,,34.04137371,-118.24536090000002,Entire home/apt,95,1,138,4/16/2017,2.98,279,4962,1.0
19572,9476370,Modern 1 Bedrm Beverly Hills Adj Apt,49116109,Daniel,Pico-Robertson,,34.06029365,-118.3791342,Entire home/apt,95,2,8,8/29/2016,0.49,35,19572,1.0
7163,6278217,Little House by the Sea,32636251,Stefanie,Del Rey,,33.98593238,-118.4259158,Entire home/apt,95,1,130,4/19/2017,5.58,301,7163,1.0
22621,17010198,Santa Monica Promenade,5154390,Violeta,Santa Monica,,34.01699124,-118.48934479999998,Shared room,95,1,4,4/18/2017,1.5,349,22621,2.0
25485,5861147,Private Studio in the Heart of Topanga Canyon,30432510,Sophie,Topanga,,34.09135007,-118.5992351,Entire home/apt,95,2,66,4/28/2017,2.65,77,25485,1.0
18828,15567081,Mt Washington Studio,54654345,Jim,Mount Washington,,34.10338114,-118.20867450000001,Private room,95,1,63,4/29/2017,9.79,343,18828,1.0
23866,7400306,Private View Terrace Silverlake,38774068,C,Silver Lake,,34.09328639,-118.27453909999998,Entire home/apt,95,4,8,3/31/2017,0.38,112,23866,3.0
28770,16846084,"Spacious, Newly Renovated 1BD w extra pullout bed!",98708221,Tyler,Westchester,,33.95453512,-118.38051670000002,Entire home/apt,95,20,10,4/29/2017,2.86,286,28770,2.0
5576,14980904,Cozy room near EVERYTHING!,30434864,Alison,Hollywood,,34.09577987,-118.3413774,Private room,95,1,0,,,364,5576,1.0
10407,14649383,Relaxed Space,88657134,Kimberlee,Playa Vista,,33.98450506,-118.4033773,Shared room,95,1,0,,,364,10407,3.0
27890,16380829,Ocean and Sunset View Studio With Parking!!!!34,107283966,Joy,Venice,,33.98183662,-118.462475,Entire home/apt,95,1,34,4/27/2017,8.03,273,27890,2.0
