,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
23557,5477397,Sunny and spacious Private Bedroom,9838127,Lauren,Sherman Oaks,,34.16874909,-118.4448487,Private room,100,3,0,,,364,23557,4.0
29934,11817975,Cute and Comfy Silverlake APT,4641889,Sandra,Westlake,,34.07604257,-118.28532460000001,Entire home/apt,100,1,0,,,0,29934,1.0
4158,16032620,LAX Casa de Paz - Master Bedroom Suite,28897267,Lieneyda,Del Aire,,33.92749434,-118.37539109999999,Private room,100,1,3,4/29/2017,0.62,3,4158,3.0
29406,15469512,Large 1BR/1BA in West Hollywood,96324379,Mark,West Hollywood,,34.09286337,-118.35447509999999,Entire home/apt,100,1,3,11/13/2016,0.49,0,29406,1.0
10808,722333,Hollywood & Beverly Hills Home 2,3730200,Lynn,Hancock Park,,34.06326928,-118.33760330000001,Private room,100,1,26,3/18/2017,0.47,365,10808,8.0
10806,722359,Hollywood/ Beverly Hills Home 1,3730200,Lynn,Hancock Park,,34.06428517,-118.33726499999999,Private room,100,1,7,6/6/2016,0.2,365,10806,8.0
17768,11636157,Room available in a luxury condo,17781259,Mark,Mid-Wilshire,,34.06513901,-118.34899490000001,Private room,100,1,15,4/13/2017,1.09,296,17768,7.0
20955,2836147,West Los Angeles Spacious Apt! ,14481352,Trevor,Sawtelle,,34.04558513,-118.45743759999999,Entire home/apt,100,2,16,4/24/2017,0.56,13,20955,1.0
21329,12736361,Unit for rent for 3 month 10-12 16,67919261,Sigrid,Sawtelle,,34.04430002,-118.46562990000001,Entire home/apt,100,90,0,,,179,21329,2.0
29414,6400272,Charming West Hollywood One Bedroom,31802418,Patrick,West Hollywood,,34.09306715,-118.34700330000001,Entire home/apt,100,3,5,9/5/2016,0.22,0,29414,1.0
24215,5204710,Zen Heaven in Silver Lake,7684200,Carley,Silver Lake,,34.09161024,-118.2613038,Entire home/apt,100,1,236,4/26/2017,8.66,103,24215,1.0
17810,13707388,Super Clean 1 Bd Apartment in the Miracle Mile,6089292,Lisa,Mid-Wilshire,,34.06533567,-118.34528600000002,Entire home/apt,100,3,3,2/19/2017,0.31,52,17810,2.0
16731,5416507,Listen to and Smell Ocean Breezes,9018794,Bonnie,Manhattan Beach,,33.90036694,-118.4177128,Private room,100,90,2,8/16/2015,0.09,88,16731,1.0
4149,15753721,LAX CHILL ZEN PAD ( DEL AIRE ),7967862,David,Del Aire,,33.92459488,-118.3733557,Private room,100,3,0,,,0,4149,0.0
3860,13625341,Cozy Beautiful 2BD/BA Condo in Culver City,710705,Yalun,Culver City,,34.0068646,-118.388724,Entire home/apt,100,2,2,12/29/2016,0.34,0,3860,1.0
3854,6317185,Quiet condo in a clean neighborhood,79555,Michael,Culver City,,34.0051821,-118.3909794,Private room,100,1,0,,,0,3854,1.0
26924,15269175,Cool Sailboat Near the Beach,49587231,Purple,Venice,,33.97212494,-118.4567739,Entire home/apt,100,1,5,1/22/2017,0.71,177,26924,1.0
29788,5968874,Clean and cozy BR in WeHO!,11125072,Camila,West Hollywood,,34.08795204,-118.359715,Private room,100,1,0,,,365,29788,2.0
10722,5328999,A Simple Nest,6541773,Monique,Hancock Park,,34.06491605,-118.33850009999999,Entire home/apt,100,2,149,5/1/2017,5.53,351,10722,2.0
3883,8125874,large quiet comefortable condo.,42908494,Terry,Culver City,,33.98386435,-118.3900781,Entire home/apt,100,1,2,4/20/2017,1.58,91,3883,1.0
2956,13048967,Luxury Living in Los Angeles Room 4,15152072,Elite,Central-Alameda,,34.00532885,-118.25352959999998,Private room,100,1,1,6/17/2016,0.09,365,2956,4.0
3907,15464851,Guest House,99234301,Mea,Culver City,,34.01438199,-118.39743529999998,Private room,100,1,4,4/23/2017,1.45,106,3907,1.0
23542,14982601,One Bedroom Loft Penthouse Sherman Oaks Ca,94415729,Roy,Sherman Oaks,,34.15449384,-118.462397,Entire home/apt,100,7,1,12/27/2016,0.23,292,23542,6.0
2959,13514141,Luxury Living in Los Angeles Room 5,15152072,Elite,Central-Alameda,,34.00407991,-118.2536385,Shared room,100,1,1,7/7/2016,0.1,365,2959,4.0
27010,10332831,Venice/Santa Monica Luxury apt across from ocean.,36389306,Jesse,Venice,,33.99368427,-118.47689240000001,Entire home/apt,100,8,1,9/12/2016,0.13,363,27010,1.0
29375,5231420,PrivateBDR off Sunset Strip/WIFI,23900837,Lisa,West Hollywood,,34.08918611,-118.38472820000001,Private room,100,1,50,4/3/2017,2.04,177,29375,2.0
21332,6359919,"Large, light filled apartment",33127238,Andre,Sawtelle,,34.03905864,-118.46249990000001,Entire home/apt,100,4,4,12/29/2015,0.18,0,21332,1.0
17370,12429294,Bright 1bd. Apt. Miracle Mile gem!,2246740,Peter,Mid-Wilshire,,34.06100385,-118.34868909999999,Entire home/apt,100,7,11,10/4/2016,0.87,9,17370,1.0
3812,11674586,Studio Guest House,12455681,Marla,Culver City,,34.00833033,-118.4001524,Entire home/apt,100,1,1,7/15/2016,0.1,361,3812,1.0
9960,16505752,Private room with a view!,4158604,Vicky,Glendale,,34.12939321,-118.2386866,Private room,100,2,3,4/11/2017,1.23,358,9960,1.0
20950,17343446,Austin Power's Shack!,2414873,Elaine,Sawtelle,,34.04210108,-118.4535522,Entire home/apt,100,1,3,4/8/2017,2.31,75,20950,1.0
21480,9474909,Big master room with bathroom,49106503,Zhao,Rowland Heights,,33.97502231,-117.8899425,Private room,100,1,0,,,365,21480,1.0
11967,15039273,Lovely Highland Park One Bedroom Guesthouse,3309948,Duke & Zoe,Highland Park,,34.11354875,-118.1934277,Entire home/apt,100,3,14,4/9/2017,2.09,0,11967,1.0
651,1818856,Very Clean Private Room & Bathroom ,7806936,Nancy,Arcadia,,34.10908018,-118.01734579999999,Private room,100,1,0,,,365,651,1.0
17225,1774393,Private Room/Charming Apt. Bev Hills Adj/LA,9318902,Rima,Mid-City,,34.04884957,-118.37430790000002,Private room,100,2,0,,,362,17225,1.0
9975,13674362,Cool Pitstop- Great for business travelers - QUIET,92220,Kelly,Glendale,,34.16778109,-118.2821212,Entire home/apt,100,3,0,,,88,9975,1.0
9043,1327974,Lovely Hillside Echo Park 1 Bedroom,7206919,Ben,Echo Park,,34.08074122,-118.26798459999999,Entire home/apt,100,3,3,3/2/2017,0.99,0,9043,1.0
30128,13171337,1 Bedroom Suite in Private Resort!,25618855,Rolando,Westlake,,34.05068708,-118.2634899,Entire home/apt,100,1,39,4/27/2017,3.86,12,30128,1.0
11950,17811691,Exposed brick loft-style studio in Highland Park,10113909,Steve,Highland Park,,34.11074865,-118.191078,Entire home/apt,100,2,3,4/18/2017,2.37,71,11950,1.0
15803,16945937,Entertainment by the Beach - Lime #3,101418421,Ocean,Long Beach,,33.77146578,-118.1826004,Entire home/apt,100,2,6,4/12/2017,2.25,364,15803,6.0
3832,25445,Downstairs room in a craftsman house,105868,Namhau,Culver City,,34.02360609,-118.38709650000001,Private room,100,1,63,4/6/2017,0.74,362,3832,2.0
4495,17366966,Cool and comfortable loft.,51928839,Ann,Downtown,,34.04404603,-118.24882340000002,Entire home/apt,100,6,1,4/10/2017,1.0,74,4495,1.0
6093,6076210,Beautiful Master Bedroom w Bathroom,16312351,Tina,Hollywood,,34.10425655,-118.3364722,Private room,100,1,0,,,0,6093,1.0
20017,9547700,Private bedroom in beautiful home,14941686,Max,Pasadena,,34.15444693,-118.171647,Private room,100,1,9,6/19/2016,0.55,0,20017,1.0
9062,16218886,Dowtown LA Studio apartment,105963987,Elia,Echo Park,,34.06820277,-118.2601852,Entire home/apt,100,1,21,4/23/2017,4.67,38,9062,1.0
4997,12984041,Luxury Downtown Apartment,41482875,Hoyt,Downtown,,34.04717998,-118.2516219,Entire home/apt,100,1,10,12/31/2016,0.93,13,4997,4.0
3829,6729886,Quiet Room in Culver City,7493737,Rene,Culver City,,34.01307812,-118.39340279999999,Private room,100,3,11,3/15/2017,0.48,290,3829,3.0
11907,13747991,"Beautiful, clean Scandinavian house",3322431,John,Highland Park,,34.12294910000001,-118.1901534,Entire home/apt,100,2,4,8/4/2016,0.41,0,11907,1.0
4998,14098135,Modern Getaway in DTLA / Little Tokyo,1795705,Kevin,Downtown,,34.04773488,-118.239405,Entire home/apt,100,1,11,12/17/2016,1.45,0,4998,1.0
9051,360147,Echo Park Guest House with Garden,4273340,Pamela,Echo Park,,34.07443413,-118.25207730000001,Entire home/apt,100,30,47,2/21/2016,0.78,244,9051,1.0
11940,6015521,New Private Studio with Bathroom,10178790,Lane,Highland Park,,34.12621449,-118.2007466,Private room,100,2,1,5/19/2015,0.04,0,11940,1.0
30982,13600761,2Private Rooms Woodland Hills/Calabasas pool home.,78646560,Anne,Woodland Hills,,34.18353597,-118.65103970000001,Private room,100,1,0,,,89,30982,1.0
17735,1725463,Cozy Guest Studio Unit in Backyard,2021587,Andrea,Mid-Wilshire,,34.05267615,-118.3661061,Entire home/apt,100,2,48,4/23/2017,1.12,300,17735,1.0
15808,16486789,Great Harbor Views from Downtown Long Beach Condo,57975853,Susan,Long Beach,,33.76684639,-118.1964828,Entire home/apt,100,6,5,4/12/2017,1.32,330,15808,1.0
642,854258,Pasadena Foothills Oasis #2,7725504,Michal,Altadena,,34.17804261,-118.13359679999999,Private room,100,1,22,2/26/2017,0.42,292,642,5.0
9760,3738138,Remodeled 2 bdrm apt. in Gardena,7786503,Mallorie & Pierre,Gardena,,33.88877392,-118.30533270000001,Entire home/apt,100,3,56,4/24/2017,1.8,152,9760,4.0
5073,525586,Downtown LA Loft - Cheap and Chic!!,2567824,Van,Downtown,,34.05344714,-118.242718,Entire home/apt,100,3,58,4/21/2017,1.31,11,5073,1.0
5083,787288,Modern Downtown LA Loft with W/D,1223880,Yates,Downtown,,34.04631928,-118.2570867,Entire home/apt,100,2,0,,,0,5083,1.0
4201,16416015,Private Bedroom in Amazing Arts District Loft!,5061505,Martin,Downtown,,34.04466292,-118.2367429,Private room,100,3,4,4/20/2017,4.0,146,4201,1.0
11974,16288084,Hilltop Retreat in Highland Park,4280549,Laurel,Highland Park,,34.12637699,-118.19124779999999,Private room,100,1,0,,,10,11974,1.0
21901,15899357,"Enjoy Sunny LA in ""Lake Balboa""",49375080,Staci,Van Nuys,,34.20327432,-118.4697889,Entire home/apt,100,2,0,,,74,21901,1.0
3024,15001135,Charming Cozy Brentwood Studio walk to EVERYTHING!,94614793,Richard,Brentwood,,34.04346483,-118.46990900000002,Entire home/apt,100,2,28,5/2/2017,3.7,47,3024,1.0
16971,13623689,Master bedroom w/ bathroom near Culver City,13541777,Stephen,Mid-City,,34.03599524,-118.36679879999998,Private room,100,10,0,,,89,16971,1.0
21808,7561797,Sunshine Cottage Room,35658728,Judy,San Gabriel,,34.10499836,-118.11226540000001,Private room,100,5,0,,,87,21808,1.0
17374,17387889,Near by Grove/Good access/ Private Master bedroom,117029629,Rina,Mid-Wilshire,,34.06463118,-118.3485108,Private room,100,1,6,4/29/2017,6.0,38,17374,1.0
20896,15774468,Private Guest Room in Large Santa Monica Apartment,75050015,Patrick,Sawtelle,,34.03593788,-118.4642652,Private room,100,1,0,,,0,20896,1.0
15840,8617920,"Charming studio, steps 2 the beach!",45316556,Clinton,Long Beach,,33.76726047,-118.1721429,Entire home/apt,100,2,65,4/26/2017,3.46,51,15840,1.0
15841,18054943,Ocean Breeze - Alamitos #10,101418421,Ocean,Long Beach,,33.76871848,-118.1831267,Entire home/apt,100,2,2,4/14/2017,2.0,333,15841,6.0
9105,12934547,Hilltop Airstream Urban Oasis,1639017,Todd And Kimberly,Echo Park,,34.08437608,-118.24948119999999,Entire home/apt,100,2,87,5/2/2017,7.63,71,9105,1.0
10980,15940186,Peaceful beach living.,34781884,Sheri,Hermosa Beach,,33.85902596,-118.39969640000001,Private room,100,1,0,,,179,10980,2.0
17382,18179857,location! airy miracle mile oasis in prime LA area,125430007,J.,Mid-Wilshire,,34.05800869,-118.342919,Private room,100,2,0,,,89,17382,1.0
25054,15813599,1 bd 1 ba in my peaceful southwest desert home.,81704121,Elizabeth,Sun Village,,34.53279099,-117.96955439999999,Private room,100,1,0,,,84,25054,3.0
25051,15814231,2nd bd & 2nd ba in my peaceful southwest home.,81704121,Elizabeth,Sun Village,,34.53190148,-117.9709061,Private room,100,1,2,3/29/2017,1.33,359,25051,3.0
30527,18451851,"Great location, furnished, 1,200 sq. ft. rental",73463067,Susan,Westwood,,34.05316857,-118.4370142,Entire home/apt,100,7,0,,,250,30527,3.0
21288,6104076,Your Privet:Bed+Bath,31658529,Maya,Sawtelle,,34.04375259,-118.4535242,Private room,100,1,71,4/3/2017,2.88,317,21288,3.0
11846,160565,Little Oasis in Highland Park,561454,Barbara,Highland Park,,34.12972097,-118.1897519,Entire home/apt,100,1,2,8/14/2016,0.12,0,11846,1.0
26833,11324326,Amazing 1bed stepsfrom Venice Beach,58779405,C.W,Venice,,33.98993506,-118.4766191,Entire home/apt,100,1,101,4/27/2017,7.05,347,26833,1.0
25913,6198129,Super cute bungalow near downtown,32142036,Kyla,University Park,,34.03252191,-118.28312820000001,Entire home/apt,100,2,1,12/20/2016,0.05,0,25913,1.0
11851,14015860,Three bed house in Highland Park 1 blk from York,1822669,Megan,Highland Park,,34.12298735,-118.2062514,Entire home/apt,100,1,1,10/1/2016,0.14,0,11851,1.0
20073,3768758,Vintage Modern Guesthouse ,287404,Bryant,Pasadena,,34.15587676,-118.13633870000001,Entire home/apt,100,2,122,4/24/2017,4.12,316,20073,2.0
11861,16439750,Cute Apartment With Balcony,5920565,Tatyana,Highland Park,,34.11724251,-118.17099920000001,Entire home/apt,100,1,0,,,89,11861,1.0
25049,2949716,Enchanted Cottage,2900747,Rosemary Jo,Sun Valley,,34.21235474,-118.3508794,Entire home/apt,100,30,47,3/30/2017,1.33,166,25049,4.0
16982,5317315,Very Spacious 1 Bedroom apartment,22899955,Renata,Mid-City,,34.04604224,-118.35042620000002,Entire home/apt,100,2,0,,,0,16982,1.0
16691,16178637,Modern Beach Town Apartment Room,105630614,Edgar,Manhattan Beach,,33.88083693,-118.3790834,Private room,100,1,0,,,365,16691,1.0
16978,18057965,"Sun lit, comfy room in A+ location!",105401504,Reed,Mid-City,,34.04316442,-118.38285890000002,Private room,100,1,1,4/27/2017,1.0,64,16978,1.0
15848,14254606,Cozy comfortable small space!,86792353,Gautam,Long Beach,,33.79139475,-118.13482720000002,Shared room,100,1,0,,,365,15848,1.0
29775,16127009,Bright and spacious single private bedroom,82917693,Sara,West Hollywood,,34.0912334,-118.3616078,Private room,100,2,7,4/20/2017,2.0,274,29775,1.0
21811,14898029,Cottage in the City at 8 Palms,93510877,Matt & Tatiana,San Gabriel,,34.08299298,-118.09053929999999,Entire home/apt,100,3,7,4/21/2017,0.97,136,21811,1.0
26857,17963855,Charming Studio by the Beach - Newly Remodeled!,14204407,Sam,Venice,,33.99076721,-118.4763005,Entire home/apt,100,14,0,,,69,26857,6.0
15782,16097675,Hermosa by the Beach #3,101418421,Ocean,Long Beach,,33.77105236,-118.1690419,Entire home/apt,100,2,14,4/8/2017,2.71,303,15782,6.0
17360,3230502,"Beautiful 1920s apt., Hancock Park",2371392,Arnoud,Mid-Wilshire,,34.05836443,-118.32496450000001,Entire home/apt,100,3,0,,,0,17360,1.0
10846,5796625,ロスLos Angelesとオレンジ郡 Orange County,30071757,Theresa,Hawaiian Gardens,,33.82426846,-118.07681229999999,Private room,100,1,7,12/25/2015,0.27,90,10846,1.0
8858,4448810,"2 Blocks from Sunset Blvd, walk to Echo Park!",23087686,Luke,Echo Park,,34.07596643,-118.2579028,Entire home/apt,100,3,30,4/26/2017,1.0,96,8858,1.0
10055,13614983,Beautiful Mediterranean house Glendale Hills,68523077,Vasken,Glendale,,34.17907751,-118.2047639,Private room,100,1,8,4/29/2017,0.94,87,10055,1.0
6870,18490599,Spacious & Cool 1 Bedroom Apt in Hollywood,42240794,Kerry,Hollywood,,34.08760549,-118.3245895,Entire home/apt,100,3,0,,,49,6870,1.0
11707,14298814,BEHIND KODAK THEATER IN HWOOD: 2BDR w/ BALCONY!!,16862571,Host L.A.,Hollywood Hills,,34.104698799999994,-118.34014840000002,Entire home/apt,100,2,21,4/17/2017,2.38,0,11707,43.0
25549,14418483,"""SHE'S A BEAUTY""",41952159,Lydia,Topanga,,34.11507748,-118.6202854,Entire home/apt,100,1,49,4/23/2017,5.61,348,25549,4.0
6733,17026474,WEST HOLLYWOOD ROOM BY RUNYON CANYON,52134485,Sidney,Hollywood,,34.09768969,-118.3505865,Private room,100,2,0,,,83,6733,1.0
29758,2038608,Spacious Clean Studio W/GateParking,9154402,Aaron,West Hollywood,,34.09565154,-118.36224270000001,Entire home/apt,100,3,68,3/19/2017,1.67,331,29758,1.0
29486,16416210,Celebrities neighborhood Luxury W Hollywood,21772683,Beea,West Hollywood,,34.09208699,-118.3441341,Private room,100,1,19,4/19/2017,4.67,40,29486,2.0
21224,14240346,PRIVATE room in a Brentwood/West LA/Santa Monica,58796829,Jack,Sawtelle,,34.04096285,-118.46371620000001,Private room,100,14,0,,,88,21224,2.0
6326,3766933,Pastel Fairytale house in Hollywood,13652414,Kelly,Hollywood,,34.08575881,-118.31278940000001,Shared room,100,1,9,12/29/2016,0.63,365,6326,1.0
11676,13281264,Universal Studios Hollywood,50259142,Sam,Hollywood Hills,,34.13127825,-118.3541801,Entire home/apt,100,1,92,4/29/2017,9.72,325,11676,3.0
17412,7773856,93 Walkscore in the heart of LA!,40893586,Tony,Mid-Wilshire,,34.06345846,-118.34795359999998,Entire home/apt,100,4,0,,,0,17412,1.0
24075,18077561,Super Cute Silverlake 1 br Bungalow Apt,26816360,Nicole,Silver Lake,,34.09416245,-118.2792267,Entire home/apt,100,2,0,,,20,24075,1.0
11686,7986902,Pvt. Room in Beautiful Barham Home,33936460,Adam,Hollywood Hills,,34.13242813,-118.34412340000002,Private room,100,2,0,,,365,11686,2.0
25544,16779165,TOPANGA OASIS luxurious natural resort style home,33768729,Jennifer,Topanga,,34.13430762,-118.59301709999998,Private room,100,1,9,4/15/2017,3.46,292,25544,1.0
4248,16124904,Modern & Luxurious DTLA apartment,23307633,Ruthy,Downtown,,34.06037633,-118.25263829999999,Private room,100,5,0,,,89,4248,2.0
102,5909633,Quiet Oasis in Historic Square,6829,Barrett,Arlington Heights,,34.04362932,-118.32903470000001,Private room,100,1,24,3/31/2017,0.97,349,102,5.0
6034,9489570,Studio in the Heart of Hollywood,7795904,Michaelan,Hollywood,,34.10359775,-118.3343618,Entire home/apt,100,1,0,,,0,6034,1.0
25135,8910702,Tarzana Bungalow,2628551,Dory,Tarzana,,34.1819673,-118.55950179999999,Entire home/apt,100,1,17,3/1/2017,0.94,303,25135,3.0
6329,14013331,Beautiful room in the Heart of Hollywood!!!,83800620,Fab,Hollywood,,34.10182172,-118.3395451,Private room,100,1,24,4/22/2017,3.08,48,6329,2.0
6328,16408952,"The Heart of Hollywood in ""Most Bohemian Building""",107214633,Joey,Hollywood,,34.10330004,-118.3449571,Entire home/apt,100,2,10,3/11/2017,2.31,364,6328,1.0
9201,15284966,Poolside Studio in Echo Park,22801094,Casey,Echo Park,,34.08566158,-118.2505997,Entire home/apt,100,1,49,4/28/2017,8.26,56,9201,1.0
10474,6377375,Private Furinshed Master BR & Bath,33239784,Shirley,Playa Vista,,33.98802206,-118.4064243,Private room,100,1,0,,,365,10474,1.0
15935,16999194,Business and vacation rental in Long Beach,52820438,Travis,Long Beach,,33.76728535,-118.17963970000001,Entire home/apt,100,2,13,4/28/2017,5.74,17,15935,1.0
29455,14715423,West Hollywood private room!,22889899,Tony,West Hollywood,,34.09153703,-118.3699101,Private room,100,1,2,10/7/2016,0.25,122,29455,1.0
11720,14888170,Hollywood Hills Retreat and Hideaway,78686979,Vicky,Hollywood Hills,,34.10919868,-118.3155902,Entire home/apt,100,3,0,,,0,11720,1.0
10778,1197478,Spanish-style Guest House,6541773,Monique,Hancock Park,,34.06518201,-118.3383517,Entire home/apt,100,2,178,4/28/2017,4.55,312,10778,2.0
11793,15207013,Cozy house under the Hollywood sign,3164342,Seth,Hollywood Hills,,34.12398957,-118.32284309999999,Private room,100,5,0,,,364,11793,1.0
21787,2217610,A beautiful craftsman house,11158211,Laura,San Gabriel,,34.1108848,-118.11746200000002,Shared room,100,1,23,6/11/2016,0.61,365,21787,2.0
26804,4769391,Beautiful apt 1.5mi from the beach!,23353151,Silvie,Venice,,34.00408786,-118.45833959999999,Private room,100,7,1,10/15/2016,0.15,0,26804,1.0
17388,8146018,Your home away from home,43009678,Chelsey,Mid-Wilshire,,34.06828172,-118.34681979999999,Entire home/apt,100,2,0,,,0,17388,1.0
10476,14826778,Airbnb TOP IN LA,41195274,David,Playa Vista,,33.97542156,-118.4157175,Entire home/apt,100,1,16,4/27/2017,2.01,149,10476,1.0
25066,17219435,Southern Comfort,115936726,Dedra,Sylmar,,34.32248536,-118.433799,Private room,100,1,0,,,83,25066,1.0
15922,15164954,HOME SWEET HOME!!!,96226568,Jason And Federico,Long Beach,,33.79367509,-118.13899769999999,Private room,100,1,0,,,364,15922,1.0
11710,2765041,Hollywood Haven Retreat Home,2220269,Dorothy,Hollywood Hills,,34.10850271,-118.333505,Entire home/apt,100,6,71,4/17/2017,2.02,269,11710,7.0
10732,6613140,Hollywood & Beverly Hills Guest House,3730200,Lynn,Hancock Park,,34.06328574,-118.33696540000001,Private room,100,1,1,8/29/2015,0.05,365,10732,8.0
21094,14204539,Luxurious Brentwood condo with private balcony!,86205420,Tony,Sawtelle,,34.04557971,-118.46358889999999,Private room,100,1,1,8/12/2016,0.11,0,21094,1.0
